ID,Elapsed Time (s),Acceleration_x,Acceleration_y,Acceleration_z,Gravity_x,Gravity_y,Gravity_z,Angular Velocity_x,Angular Velocity_y,Angular Velocity_z,Orientation_x,Orientation_y,Orientation_z,Character
1,0.244408692000434,1.47003984451294,-2.9352912902832,9.27513694763184,1.62256157398224,-2.85866069793701,9.23935794830322,-0.0561996027827263,-0.00244346098043025,0.00488692196086049,0.0577009990811348,-0.154396995902061,0.976671993732452,Hello
1,0.291514958000334,1.52989482879639,-2.84191751480103,9.37569427490234,1.62197387218475,-2.87071704864502,9.23572254180908,-0.058643065392971,0,0.00855211354792118,0.0577009990811348,-0.154396995902061,0.976671993732452,Hello
1,0.292207868002151,1.52989482879639,-2.82994651794434,9.37329959869385,1.62087750434875,-2.87809085845947,9.23361968994141,-0.0513126812875271,0,0.00122173049021512,0.0577009990811348,-0.154396995902061,0.976671993732452,Hello
1,0.340979814001912,1.68072962760925,-2.77727389335632,9.71088218688965,1.62380421161652,-2.88561296463013,9.23075771331787,-0.0390953756868839,-0.00488692196086049,-0.00855211354792118,0.0573799982666969,-0.15616500377655,0.976422011852264,Hello
1,0.34165707899956,1.64002811908722,-1.86508309841156,9.99100399017334,1.6241409778595,-2.88638353347778,9.2304573059082,-0.108734011650085,0.0647517144680023,-0.0305432621389627,0.0573799982666969,-0.15616500377655,0.976422011852264,Hello
1,0.343241601000045,1.35751235485077,-1.83395850658417,9.81622695922852,1.61301565170288,-2.92817759513855,9.21923732757568,-0.509461641311646,0.0684169083833695,-0.0537561401724815,0.0573799982666969,-0.15616500377655,0.976422011852264,Hello
1,0.389701682001032,1.40539634227753,-2.24815535545349,9.88326454162598,1.6030867099762,-3.05728268623352,9.1789722442627,-0.95783668756485,0.0745255574584007,-0.0610865242779255,0.0573799982666969,-0.15616500377655,0.976422011852264,Hello
1,0.390634013001545,1.1947066783905,-3.38300704956055,9.55047035217285,1.59181535243988,-3.26949334144592,9.10752010345459,-1.33779489994049,0.0757472887635231,-0.12705996632576,0.0573799982666969,-0.15616500377655,0.976422011852264,Hello
1,0.438386044999788,1.36230075359344,-3.36385345458984,9.4020299911499,1.58655297756195,-3.44218420982361,9.04458999633789,-1.32924282550812,0.0916297882795334,-0.167377084493637,0.0502230003476143,-0.180645003914833,0.971735000610352,Hello
1,0.439432079001563,0.541089594364166,-2.60967993736267,10.512939453125,1.57707750797272,-3.73771739006043,8.92819595336914,-1.34512531757355,0.0965167060494423,-0.212581098079681,0.0502230003476143,-0.180645003914833,0.971735000610352,Hello
1,0.439990123002644,0.40940847992897,-3.85945320129395,9.5815954208374,1.59145653247833,-4.00805950164795,8.80755996704102,-1.83259570598602,-0.135612085461617,-0.272445887327194,0.0502230003476143,-0.180645003914833,0.971735000610352,Hello
1,0.487712960999488,0.526724398136139,-6.82826328277588,9.81383323669434,1.66672956943512,-4.36349010467529,8.62278079986572,-2.14535880088806,-0.379958182573319,-0.415388375520706,0.0502230003476143,-0.180645003914833,0.971735000610352,Hello
1,0.488255639000272,1.2258312702179,-8.60715484619141,10.0293111801147,1.80296516418457,-4.69062471389771,8.42126750946045,-1.81671321392059,-0.623082578182221,-0.667064845561981,0.0502230003476143,-0.180645003914833,0.971735000610352,Hello
1,0.535675569000887,2.19069457054138,-8.70531749725342,10.5009689331055,1.93433368206024,-4.87041759490967,8.28901481628418,-1.42209434509277,-0.814894258975983,-0.840550601482391,0.0519229993224144,-0.263637989759445,0.94932097196579,Hello
1,0.536379584002134,0.665588080883026,-7.1227502822876,10.5632181167603,2.16207194328308,-5.06394529342651,8.1149435043335,-1.33168625831604,-0.970054030418396,-0.939510762691498,0.0519229993224144,-0.263637989759445,0.94932097196579,Hello
1,0.583767596002872,3.40934324264526,-9.32541561126709,10.1346559524536,2.51390194892883,-5.29602384567261,7.8614764213562,-1.48684597015381,-1.35245561599731,-1.11299645900726,0.0519229993224144,-0.263637989759445,0.94932097196579,Hello
1,0.586451512001077,3.61045622825623,-10.4147777557373,8.87769985198975,2.78921985626221,-5.41332864761353,7.68677520751953,-1.24494338035584,-1.60168862342834,-1.71653139591217,0.0519229993224144,-0.263637989759445,0.94932097196579,Hello
1,0.633074956000201,3.67031121253967,-8.94952583312988,9.68454551696777,3.23101735115051,-5.46014547348023,7.47781562805176,-0.232128798961639,-1.70064878463745,-1.96087741851807,0.0519229993224144,-0.263637989759445,0.94932097196579,Hello
1,0.633709616002307,3.76607918739319,-7.38371801376343,9.72285270690918,3.86357045173645,-5.27928972244263,7.30563545227051,0.0745255574584007,-1.85336518287659,-2.25287103652954,0.126475006341934,-0.320618987083435,0.914596974849701,Hello
1,0.637957940001797,4.4723687171936,-7.62074422836304,8.70292282104492,4.40218496322632,-5.10262060165405,7.12421369552612,-0.307876080274582,-2.13191962242126,-2.48255634307861,0.126475006341934,-0.320618987083435,0.914596974849701,Hello
1,0.681764347002172,5.08049583435059,-7.11556768417358,7.6686282157898,4.97347688674927,-4.9221339225769,6.87077331542969,-0.458148926496506,-2.23698854446411,-2.74400663375855,0.126475006341934,-0.320618987083435,0.914596974849701,Hello
1,0.682536528001947,4.95360326766968,-6.22492456436157,7.39808320999146,5.37309074401856,-4.76114416122437,6.68070316314697,-0.22724187374115,-2.21133208274841,-2.95780944824219,0.126475006341934,-0.320618987083435,0.914596974849701,Hello
1,0.684249002002616,5.28879165649414,-4.98233366012573,6.63912153244019,5.92481231689453,-4.46551704406738,6.41296672821045,-0.0696386396884918,-2.26142311096191,-3.13862562179565,0.126475006341934,-0.320618987083435,0.914596974849701,Hello
1,0.731148953000229,5.84424638748169,-3.51229381561279,5.73171901702881,6.47749519348145,-4.07300043106079,6.13376951217651,0.304210901260376,-2.20766711235046,-3.16183853149414,0.266317993402481,-0.329544991254807,0.854270994663239,Hello
1,0.731962969999586,6.24168395996094,-2.38941335678101,4.57053089141846,7.1276969909668,-3.44531798362732,5.78758096694946,0.536339700222015,-2.04639863967896,-3.18260788917542,0.266317993402481,-0.329544991254807,0.854270994663239,Hello
1,0.733185567001783,6.31590414047241,-1.32399356365204,4.26646757125855,7.55320596694946,-2.91564726829529,5.53339385986328,0.662177920341492,-1.87657809257507,-3.05310440063477,0.266317993402481,-0.329544991254807,0.854270994663239,Hello
1,0.778692784002487,6.21295356750488,-0.842759013175964,4.41251373291016,7.90906953811646,-2.38180685043335,5.28621053695679,0.616973876953125,-1.72264003753662,-2.91504883766174,0.266317993402481,-0.329544991254807,0.854270994663239,Hello
1,0.780289668000478,6.21295356750488,-0.701501071453095,4.35026454925537,8.20286369323731,-1.87435567378998,5.03688621520996,0.357967019081116,-1.57725405693054,-2.75744581222534,0.266317993402481,-0.329544991254807,0.854270994663239,Hello
1,0.82761300600032,6.68221712112427,-0.514753341674805,3.86663579940796,8.44252777099609,-1.40450417995453,4.78763961791992,0.152716308832169,-1.4611896276474,-2.62183356285095,0.384802997112274,-0.291289985179901,0.786203980445862,Hello
1,0.829302711001219,6.9431848526001,-0.270544797182083,3.34948825836182,8.6342077255249,-0.961484432220459,4.54932928085327,0.0598647929728031,-1.29625606536865,-2.45079135894775,0.384802997112274,-0.291289985179901,0.786203980445862,Hello
1,0.876752115000272,6.89769506454468,-0.40940847992897,2.23139595985413,8.77889919281006,-0.55142480134964,4.33557891845703,-0.168598800897598,-1.0800096988678,-2.35427474975586,0.384802997112274,-0.291289985179901,0.786203980445862,Hello
1,0.877382725000643,7.33583402633667,-0.0239420160651207,1.78846871852875,8.8791971206665,-0.167024791240692,4.15960931777954,-0.241902634501457,-0.835663676261902,-2.23210167884827,0.384802997112274,-0.291289985179901,0.786203980445862,Hello
1,0.87918669300052,7.48188018798828,0.292092621326447,2.26730895042419,8.94220352172852,0.203941151499748,4.02067279815674,-0.226020142436028,-0.713490605354309,-2.18201065063477,0.384802997112274,-0.291289985179901,0.786203980445862,Hello
1,0.926011842002481,7.41005420684814,0.447715729475021,2.28167414665222,8.97319984436035,0.564185500144959,3.91583514213562,-0.128281697630882,-0.510683357715607,-2.05372905731201,0.384802997112274,-0.291289985179901,0.786203980445862,Hello
1,0.926527700001316,7.8266453742981,1.35990655422211,2.12365698814392,8.98238563537598,0.918165266513825,3.82676386833191,0.0684169083833695,-0.412944912910461,-1.91078650951386,0.454364985227585,-0.265897005796433,0.713324010372162,Hello
1,0.976921604000381,7.89128875732422,2.46123933792114,1.60650932788849,8.9727725982666,1.2611563205719,3.75089526176453,0.167377084493637,-0.271224170923233,-1.73363554477692,0.454364985227585,-0.265897005796433,0.713324010372162,Hello
1,0.977537547001703,7.79312658309937,1.99676418304443,1.93451499938965,8.95492553710938,1.48103201389313,3.71298241615295,0.0513126812875271,-0.117286130785942,-1.52960658073425,0.454364985227585,-0.265897005796433,0.713324010372162,Hello
1,0.977984191002179,8.17859268188477,2.59770894050598,2.18830037117004,8.90105247497559,1.8296275138855,3.68701982498169,0.0403171069920063,0.0488692186772823,-1.37811195850372,0.454364985227585,-0.265897005796433,0.713324010372162,Hello
1,1.02271322000161,7.94635534286499,3.31836366653442,3.02148246765137,8.84142303466797,2.07994508743286,3.69776272773743,0.112399205565453,0.207694187760353,-1.19485247135162,0.454364985227585,-0.265897005796433,0.713324010372162,Hello
1,1.02427029400133,7.97747993469238,3.00951147079468,3.52187061309814,8.77598571777344,2.28725123405457,3.73107814788818,0.0232128798961639,0.259006857872009,-0.972497463226318,0.481642991304398,-0.228667005896568,0.671594023704529,Hello
1,1.12204320000092,7.36456441879273,1.89860188961029,4.28801536560059,8.71654987335205,2.4409031867981,3.77281308174133,0.0378736443817616,0.274889349937439,-0.811229050159454,0.481642991304398,-0.228667005896568,0.671594023704529,Hello
1,1.12281957199957,7.06768321990967,8.79869079589844,4.83868169784546,8.65029907226563,2.60377168655396,3.81616401672363,0.235793977975845,0.342084527015686,-0.572991609573364,0.481642991304398,-0.228667005896568,0.671594023704529,Hello
1,1.12349970000287,7.74284839630127,4.39575433731079,4.52982950210571,8.61203002929688,2.70115041732788,3.83498525619507,0.430049121379852,0.0720821022987366,0.133168622851372,0.481642991304398,-0.228667005896568,0.671594023704529,Hello
1,1.1239109340022,9.15063858032227,0.54827219247818,2.33434677124023,8.63957595825195,2.62761425971985,3.82410359382629,-0.88208943605423,-0.133168622851372,0.0891863256692886,0.481642991304398,-0.228667005896568,0.671594023704529,Hello
1,1.12633496600029,9.63426780700684,0.244208574295044,3.42849683761597,8.67504596710205,2.49260210990906,3.83417463302612,-0.66584312915802,-0.0525344125926495,0.151494577527046,0.481914013624191,-0.210988000035286,0.663598001003265,Hello
1,1.16975695800284,8.62152004241943,2.30082774162293,4.32392835617065,8.68477249145508,2.40434169769287,3.86836886405945,-0.04764748737216,0.136833816766739,0.00610865233466029,0.481914013624191,-0.210988000035286,0.663598001003265,Hello
1,1.17037960600283,8.5496940612793,3.02387666702271,4.69024133682251,8.66853713989258,2.41436147689819,3.89842438697815,-0.0134390350431204,0.122173048555851,-0.0256563406437635,0.481914013624191,-0.210988000035286,0.663598001003265,Hello
1,1.22003233800206,8.7292594909668,3.30160403251648,4.50588750839233,8.66195774078369,2.41962552070618,3.90976786613464,0.00244346098043025,0.0305432621389627,0.0598647929728031,0.481914013624191,-0.210988000035286,0.663598001003265,Hello
1,1.22075004200087,9.00459289550781,4.08450794219971,3.88339519500732,8.66726779937744,2.41983199119568,3.89785766601563,0.184481307864189,-0.0207694191485643,0.184481307864189,0.481914013624191,-0.210988000035286,0.663598001003265,Hello
1,1.22109590400214,9.17697525024414,5.25287866592407,3.49792861938477,8.67531871795654,2.42237496376038,3.87831687927246,0.321315109729767,0.00366519158706069,0.377514719963074,0.47503399848938,-0.217895999550819,0.664285004138947,Hello
1,1.26661869600139,9.19612884521484,6.75883150100708,3.45722723007202,8.6943244934082,2.38566565513611,3.85845994949341,0.310319542884827,0.112399205565453,0.675616979598999,0.47503399848938,-0.217895999550819,0.664285004138947,Hello
1,1.31589602299937,8.70052909851074,7.37174701690674,3.69664740562439,8.72797393798828,2.25108623504639,3.86335015296936,0.593761026859283,0.259006857872009,1.12032687664032,0.47503399848938,-0.217895999550819,0.664285004138947,Hello
1,1.3166679950009,8.28154373168945,8.93037223815918,4.43884992599487,8.74952793121338,2.14686751365662,3.87390065193176,1.12521374225616,0.430049121379852,1.75929188728333,0.47503399848938,-0.217895999550819,0.664285004138947,Hello
1,1.3181422350026,7.508216381073,9.61750793457031,4.55377149581909,8.804856300354,1.81917679309845,3.91605639457703,1.25227379798889,0.602313160896301,2.47889113426209,0.47503399848938,-0.217895999550819,0.664285004138947,Hello
1,1.31884639000054,7.29273843765259,6.0788779258728,3.82114601135254,8.84385681152344,1.41886377334595,3.992919921875,0.0232128798961639,0.605978310108185,3.20215559005737,0.47094801068306,-0.215382993221283,0.707469999790192,Hello
1,1.36370518700278,7.19457626342773,0.545877993106842,4.25210237503052,8.87331581115723,0.77615362405777,4.10271263122559,-0.660956203937531,0.583987176418304,3.65053081512451,0.47094801068306,-0.215382993221283,0.707469999790192,Hello
1,1.3666802780026,6.75883150100708,-2.78924489021301,4.82192230224609,8.86370086669922,0.257906854152679,4.18792009353638,-0.332310706377029,0.693942904472351,3.75437784194946,0.47094801068306,-0.215382993221283,0.707469999790192,Hello
1,1.41272297900287,6.4164605140686,-5.87297677993774,6.20098257064819,8.72584533691406,-0.766742527484894,4.40932273864746,-0.149051114916801,0.810007333755493,3.60532665252686,0.47094801068306,-0.215382993221283,0.707469999790192,Hello
1,1.41431504399952,5.69820022583008,-10.4889974594116,5.6024317741394,8.57711982727051,-1.4195202589035,4.53743839263916,-0.389732033014298,0.668286561965942,3.10930418968201,0.47094801068306,-0.215382993221283,0.707469999790192,Hello
1,1.46268015600072,5.55215358734131,-14.0036859512329,5.63834476470947,8.43404579162598,-1.92255854606628,4.61963558197022,-0.0305432621389627,0.447153359651566,2.34938764572144,0.39675098657608,-0.286552011966705,0.792630016803742,Hello
1,1.46333346400206,6.50983428955078,-11.2671127319336,6.1698579788208,8.32258987426758,-2.18655848503113,4.70359992980957,0.867428660392761,0.34941491484642,1.27182149887085,0.39675098657608,-0.286552011966705,0.792630016803742,Hello
1,1.46530749900194,7.63032102584839,-7.46751499176025,5.56651878356934,8.25923442840576,-2.25453925132751,4.78252077102661,0.789237916469574,0.123394779860973,0.387288570404053,0.39675098657608,-0.286552011966705,0.792630016803742,Hello
1,1.51078377600061,8.48026275634766,-4.8099513053894,4.9990930557251,8.25187492370606,-2.24278426170349,4.80071496963501,0.423940479755402,-0.145385921001434,-0.117286130785942,0.39675098657608,-0.286552011966705,0.792630016803742,Hello
1,1.51236753000194,8.75320148468018,-2.75572609901428,4.66390514373779,8.27663993835449,-2.19738388061523,4.77903127670288,0.295658767223358,-0.274889349937439,-0.359188765287399,0.39675098657608,-0.286552011966705,0.792630016803742,Hello
1,1.51299366999956,8.65503883361816,-0.9720458984375,4.78600931167603,8.33458709716797,-2.08354020118713,4.72904825210571,0.188146501779556,-0.33841934800148,-0.361632227897644,0.384811013936996,-0.282068997621536,0.817607998847961,Hello
1,1.55979556199964,8.50899314880371,-1.2258312702179,4.95839166641235,8.39101219177246,-1.99483728408813,4.66711521148682,-0.0305432621389627,-0.368962615728378,-0.276111096143723,0.384811013936996,-0.282068997621536,0.817607998847961,Hello
1,1.56037665300028,8.33182144165039,-0.933738648891449,4.97275686264038,8.42861175537109,-1.93172740936279,4.62572622299194,-0.00855211354792118,-0.328645497560501,-0.185703039169312,0.384811013936996,-0.282068997621536,0.817607998847961,Hello
1,1.60766192600204,8.06845951080322,-0.991199493408203,4.8793830871582,8.46686172485352,-1.88350117206573,4.57548475265503,0.0574213340878487,-0.289550125598907,-0.134390354156494,0.384811013936996,-0.282068997621536,0.817607998847961,Hello
1,1.60927620100119,7.73805999755859,-1.22104287147522,4.76206731796265,8.49409484863281,-1.85920190811157,4.53476667404175,0.0574213340878487,-0.210137650370598,-0.0390953756868839,0.384811013936996,-0.282068997621536,0.817607998847961,Hello
1,1.65652571499959,7.31428623199463,-1.29526317119598,4.72615432739258,8.51134300231934,-1.85042881965637,4.5059232711792,0.090408056974411,-0.102625362575054,0.0500909499824047,0.400635987520218,-0.278663992881775,0.809741973876953,Hello
1,1.65711134700177,6.95036745071411,-1.47961664199829,4.7213659286499,8.51534938812256,-1.85824275016785,4.49512529373169,0.0342084541916847,-0.0122173046693206,0.12705996632576,0.400635987520218,-0.278663992881775,0.809741973876953,Hello
1,1.65915655100252,6.70615911483765,-1.78607451915741,4.14196872711182,8.50949764251709,-1.8879908323288,4.493812084198,-0.106290549039841,0.0390953756868839,0.219911485910416,0.400635987520218,-0.278663992881775,0.809741973876953,Hello
1,1.70595753499947,6.72531270980835,-1.91536140441895,3.17231726646423,8.49644470214844,-1.94912600517273,4.49241065979004,-0.280998021364212,0.113620936870575,0.345749735832214,0.400635987520218,-0.278663992881775,0.809741973876953,Hello
1,1.70682323599976,6.57208347320557,-1.85790050029755,3.04542446136475,8.46845054626465,-2.04384899139404,4.50315666198731,-0.188146501779556,0.337197601795197,0.493579119443893,0.400635987520218,-0.278663992881775,0.809741973876953,Hello
1,1.75514260000273,6.29435634613037,-2.03985977172852,3.17949986457825,8.40975952148438,-2.14723467826843,4.56461572647095,0.141720741987228,0.645073711872101,0.614530444145203,0.390780985355377,-0.286143004894257,0.815016984939575,Hello
1,1.7557364029999,5.87058258056641,-2.93289709091187,3.73256039619446,8.31499099731445,-2.23969435691834,4.69202375411987,0.329867243766785,0.949284613132477,0.664621412754059,0.390780985355377,-0.286143004894257,0.815016984939575,Hello
1,1.75624339199931,5.87537097930908,-3.11006808280945,4.37420654296875,8.18652153015137,-2.33021783828735,4.87045669555664,0.153938040137291,1.18874371051788,0.65484756231308,0.390780985355377,-0.286143004894257,0.815016984939575,Hello
1,1.80312539300212,6.44040250778198,-2.59770894050598,4.93684387207031,8.0299015045166,-2.43177509307861,5.07715940475464,0.145385921001434,1.36100780963898,0.686612546443939,0.390780985355377,-0.286143004894257,0.815016984939575,Hello
1,1.8052679579996,6.39012432098389,-3.19147086143494,5.14035081863403,7.84529161453247,-2.53917384147644,5.30795431137085,0.17470745742321,1.51738929748535,0.72570788860321,0.390780985355377,-0.286143004894257,0.815016984939575,Hello
1,1.85163403200204,6.59602546691895,-2.95205068588257,4.96318006515503,7.6352162361145,-2.64718127250671,5.55574607849121,0.131946891546249,1.64078402519226,0.755029439926148,0.334479004144669,-0.272101014852524,0.849986016750336,Hello
1,1.852152544001,6.65109252929688,-2.89937829971313,4.73094272613525,7.40455055236816,-2.75272464752197,5.8108115196228,0.22235494852066,1.77273094654083,0.805120408535004,0.334479004144669,-0.272101014852524,0.849986016750336,Hello
1,1.85424133000197,6.36857652664185,-3.82114601135254,4.14675712585449,7.14352416992188,-2.85151696205139,6.08352851867676,0.368962615728378,1.94377315044403,0.846659243106842,0.334479004144669,-0.272101014852524,0.849986016750336,Hello
1,1.90169122299994,6.07169532775879,-3.3925838470459,4.65432786941528,6.84632110595703,-2.92993760108948,6.38073205947876,0.455705463886261,2.15391087532043,0.846659243106842,0.334479004144669,-0.272101014852524,0.849986016750336,Hello
1,1.90233538300163,5.9902925491333,-3.27287364006043,7.04613542556763,6.49222087860107,-3.00189256668091,6.70895671844482,0.612086951732636,2.23332333564758,0.884532868862152,0.334479004144669,-0.272101014852524,0.849986016750336,Hello
1,1.95078612100042,6.52659368515015,-3.37582445144653,7.66383981704712,6.02309036254883,-3.03352308273315,7.11972618103027,0.657290995121002,2.18445420265198,0.795346558094025,0.241487994790077,-0.237653002142906,0.896261990070343,Hello
1,1.95169994400203,6.47631549835205,-2.4396915435791,7.61116743087769,5.77926158905029,-3.01663970947266,7.32600927352905,0.927293419837952,2.17468023300171,0.806342124938965,0.241487994790077,-0.237653002142906,0.896261990070343,Hello
1,1.95213464500193,6.27759695053101,-0.493205547332764,8.59518432617188,5.30342626571655,-2.91703200340271,7.71589088439941,0.983493030071259,2.16612815856934,0.929736912250519,0.241487994790077,-0.237653002142906,0.896261990070343,Hello
1,1.99767727200015,6.16746377944946,-0.840364813804627,9.28710842132568,5.0437331199646,-2.86877584457397,7.90577459335327,0.572991609573364,2.00363802909851,1.03236222267151,0.241487994790077,-0.237653002142906,0.896261990070343,Hello
1,1.99924279700281,6.1100025177002,-1.70227742195129,9.75637149810791,4.67797756195068,-2.89095759391785,8.11968421936035,0.0268780700862408,1.81182634830475,1.11299645900726,0.241487994790077,-0.237653002142906,0.896261990070343,Hello
1,2.04675275400223,5.83945798873901,-2.31279873847961,10.6446208953857,4.32566452026367,-2.99611306190491,8.27540397644043,-0.098960168659687,1.68354463577271,1.16064393520355,0.161777004599571,-0.194701999425888,0.932069003582001,Hello
1,2.04714324499946,5.31033945083618,-2.43011474609375,11.3149976730347,3.98177337646484,-3.09108948707581,8.41195774078369,0.395840674638748,1.54915428161621,1.19851756095886,0.161777004599571,-0.194701999425888,0.932069003582001,Hello
1,2.09597888700228,4.49152231216431,-2.67671751976013,11.650185585022,3.65307354927063,-3.08852958679199,8.56074905395508,0.889419794082642,1.36589467525482,1.24983024597168,0.161777004599571,-0.194701999425888,0.932069003582001,Hello
1,2.09657394700116,4.07732534408569,-2.75333189964294,11.1833162307739,3.35451459884644,-3.02022004127502,8.70608329772949,0.723264455795288,1.15820050239563,1.16186571121216,0.161777004599571,-0.194701999425888,0.932069003582001,Hello
1,2.09945859200161,3.62003302574158,-2.60728573799133,10.7571477890015,3.09336113929749,-2.97966814041138,8.81606960296631,0.367740869522095,0.976162672042847,1.1545352935791,0.161777004599571,-0.194701999425888,0.932069003582001,Hello
1,2.14397613700203,3.39497804641724,-2.57616114616394,11.1785278320313,2.86048412322998,-2.98740530014038,8.89176177978516,0.307876080274582,0.834441900253296,1.17774820327759,0.118275001645088,-0.167758002877235,0.954944014549255,Hello
1,2.14563371500117,2.46602773666382,-3.65834021568298,11.8536930084229,2.64846277236938,-2.99466061592102,8.95477771759033,0.271224170923233,0.731816589832306,1.07512283325195,0.118275001645088,-0.167758002877235,0.954944014549255,Hello
1,2.19271008800206,1.65439331531525,-4.39096593856812,12.0715646743774,2.41521453857422,-3.02766466140747,9.00946044921875,-0.0305432621389627,0.557109117507935,0.880867660045624,0.118275001645088,-0.167758002877235,0.954944014549255,Hello
1,2.24204783000096,1.27132105827332,-3.7349545955658,11.2814788818359,2.31334924697876,-3.08021211624146,9.01837539672852,-0.44348818063736,0.348193198442459,0.814894258975983,0.118275001645088,-0.167758002877235,0.954944014549255,Hello
1,2.242749680001,0.895431458950043,-3.3231520652771,9.30626201629639,2.15601754188538,-3.27908253669739,8.98719120025635,-0.789237916469574,0.151494577527046,0.833220183849335,0.118275001645088,-0.167758002877235,0.954944014549255,Hello
1,2.24426484800279,0.466869324445725,-4.03901815414429,7.68538761138916,2.09210872650147,-3.42510461807251,8.94774436950684,-0.928515195846558,0.00610865233466029,0.778242349624634,0.105217002332211,-0.178650006651878,0.962244987487793,Hello
1,2.24486312100271,-0.0742202550172806,-5.25048446655273,7.7763671875,1.99026393890381,-3.68083024024963,8.86908912658691,-0.581543684005737,0.03176499158144,0.729373097419739,0.105217002332211,-0.178650006651878,0.962244987487793,Hello
1,2.29078988300171,-0.16280572116375,-5.41329002380371,8.34379291534424,1.86040890216827,-3.82803964614868,8.83489513397217,-0.16371189057827,0.0769690200686455,0.544891774654388,0.105217002332211,-0.178650006651878,0.962244987487793,Hello
1,2.29246911200244,-0.0742202550172806,-3.84987640380859,8.2528133392334,1.75397396087646,-3.86362361907959,8.8411750793457,0.302989155054092,0.1795943826437,0.392175495624542,0.105217002332211,-0.178650006651878,0.962244987487793,Hello
